drawDate,lotteryType,province,DB,DB_head,DB_tail,G1,G2,G3,G4,G5,G6,G7
2021-01-04,XSMT,"Huế",328464,32,64,97736,83028|84272,61013|71418|54618|36026|23462|91879|34151,7835,5339|6916|5558,901,70
2021-01-05,XSMT,"Đắk Lắk",231348,23,48,01230,06587|30154,26114|93088|56138|35326|10155|40947|02234,7815,7448|2191|4902,820,39
2021-01-05,XSMT,"Quảng Nam",719752,71,52,40591,24825|51083,87114|53831|98690|70679|37764|52684|83667,4936,8174|5012|7035,693,90
2021-01-06,XSMT,"Đà Nẵng",062301,06,01,14028,00386|17596,49440|16551|15279|98564|04120|30463|46077,0998,7989|5121|6280,112,81
2021-01-06,XSMT,"Khánh Hòa",821823,82,23,66600,06329|06144,57557|50994|57208|72725|83725|44924|96492,7186,9843|7105|5777,550,50
2021-01-07,XSMT,"Quảng Bình",140054,14,54,99253,04948|69953,56274|84588|49858|50414|77333|00075|27920,7203,0899|7763|1233,099,19
2021-01-07,XSMT,"Bình Định",405136,40,36,38289,58830|00364,40195|32155|56172|68115|94080|36965|22412,5008,9368|6982|8068,712,73
2021-01-07,XSMT,"Quảng Trị",112021,11,21,70655,82848|25407,22674|01900|17761|68279|31833|19377|49251,6352,3827|9333|5998,193,72
2021-01-08,XSMT,"Gia Lai",656418,65,18,01528,96703|29596,91781|71666|00532|54285|73633|02398|99344,4159,3207|7606|7425,992,43
2021-01-08,XSMT,"Ninh Thuận",941402,94,02,56435,06775|49203,20630|16030|24963|84009|88839|69875|50503,1248,6183|3545|9672,711,06
2021-01-09,XSMT,"Đà Nẵng",342110,34,10,28584,14926|43947,98864|45558|99906|13269|75965|79993|67278,5401,9100|9066|2862,017,22
2021-01-09,XSMT,"Quảng Ngãi",434081,43,81,66241,17232|15763,88420|99047|47985|59319|17042|91262|83639,0953,6886|4486|6547,665,38
2021-01-09,XSMT,"Đắk Nông",279862,27,62,38755,50934|38614,72114|86852|79306|85214|98720|21150|63314,4947,9352|3497|0431,832,29
2021-01-10,XSMT,"Khánh Hòa",905621,90,21,95853,47684|51530,33224|15734|10190|76307|88553|09441|99024,8246,6432|1507|3834,661,81
2021-01-10,XSMT,"Kon Tum",702122,70,22,21750,12052|62770,53319|74400|23403|66799|16471|18230|51818,3116,9217|3863|7261,896,97
2021-01-11,XSMT,"Phú Yên",038803,03,03,74117,81332|55847,52352|38662|49709|95112|31756|41837|86215,3263,5726|8644|0596,434,26
2021-01-11,XSMT,"Huế",234196,23,96,09434,82744|43600,69717|88728|08362|27136|16643|65550|62519,5948,3774|0339|5988,120,80
2021-01-12,XSMT,"Đắk Lắk",587791,58,91,70831,36876|82977,20325|35709|40877|70887|38817|73101|83654,8388,3462|6780|3187,490,79
2021-01-12,XSMT,"Quảng Nam",420736,42,36,31006,56205|37866,09709|55270|45398|95797|55829|19794|19531,6603,4209|0473|0138,985,91
2021-01-13,XSMT,"Đà Nẵng",351910,35,10,49754,62287|92163,41221|87228|73054|99269|01146|63386|91870,1114,8714|4714|8862,057,58
2021-01-13,XSMT,"Khánh Hòa",453716,45,16,93804,06154|24993,73628|36290|15918|98383|79699|30621|19344,9625,6170|4540|0705,963,89
2021-01-14,XSMT,"Quảng Bình",354957,35,57,61009,04377|73382,93538|51187|07524|64212|75649|65687|25053,9375,8744|8770|8736,065,20
2021-01-14,XSMT,"Bình Định",979812,97,12,05613,61074|24806,87899|57918|05658|40209|18518|09718|77303,4551,1075|8274|6474,818,71
2021-01-14,XSMT,"Quảng Trị",414048,41,48,75336,52275|05616,42173|09609|86623|34133|00074|45660|55934,5366,8822|4588|2304,671,81
2021-01-15,XSMT,"Gia Lai",091778,09,78,08840,50704|14888,17455|52012|68245|92739|41238|87586|24266,9445,4543|0983|2206,866,09
2021-01-15,XSMT,"Ninh Thuận",014540,01,40,90495,41395|47148,13812|01771|14613|68337|00787|98967|16895,2263,4644|5353|8693,290,36
2021-01-16,XSMT,"Đà Nẵng",729537,72,37,24808,98283|44378,97508|39733|72393|16615|78502|02424|37703,0997,4141|2308|6128,024,42
2021-01-16,XSMT,"Quảng Ngãi",631761,63,61,32767,70836|82497,33424|82685|61366|58679|32091|65876|21845,0332,9381|9383|9091,872,72
2021-01-16,XSMT,"Đắk Nông",060778,06,78,36784,15588|22872,95930|91597|63234|55650|86215|71880|70507,5283,1684|4683|9040,485,38
2021-01-17,XSMT,"Khánh Hòa",921507,92,07,36922,29848|86240,31390|29125|70699|99817|41187|60157|30794,7665,2174|9118|2720,881,97
2021-01-17,XSMT,"Kon Tum",326448,32,48,72658,02723|12227,60430|60671|87886|14061|92776|48001|59487,0252,6478|1681|7613,568,12
2021-01-18,XSMT,"Phú Yên",266089,26,89,49929,98418|49149,44338|03911|78165|21716|07393|30357|71123,8568,7986|7401|5410,599,88
2021-01-18,XSMT,"Huế",103791,10,91,78351,25176|25620,30108|20633|62939|75521|14156|72257|57828,3544,9661|1499|6108,052,89
2021-01-19,XSMT,"Đắk Lắk",493258,49,58,82935,77331|50643,72302|86338|70137|41423|01520|01837|18412,8450,1403|0397|4652,333,03
2021-01-19,XSMT,"Quảng Nam",995411,99,11,15020,95563|17323,58441|21762|58402|33808|45678|07540|83536,2334,8338|5790|9534,233,79
2021-01-20,XSMT,"Đà Nẵng",154152,15,52,08540,62214|43127,10743|18367|23014|54849|45059|02362|03103,9910,9516|9162|7233,336,29
2021-01-20,XSMT,"Khánh Hòa",487902,48,02,14842,19106|69830,90951|18699|90523|01895|10277|59523|37557,0330,5802|3295|3816,135,19
2021-01-21,XSMT,"Quảng Bình",624852,62,52,88439,09017|84372,12338|87531|85351|81064|93505|70321|27892,5303,5114|7688|2899,536,04
2021-01-21,XSMT,"Bình Định",616386,61,86,34803,24701|54754,82200|29014|03409|73229|72836|40887|99200,8744,8341|9116|2478,679,13
2021-01-21,XSMT,"Quảng Trị",016036,01,36,61393,09620|62636,59021|47597|92568|81998|61074|82292|78382,3906,0576|1168|2164,069,52
2021-01-22,XSMT,"Gia Lai",119209,11,09,26517,98567|48967,28586|91065|94814|05665|80168|42676|40935,9019,4811|8520|8921,958,80
2021-01-22,XSMT,"Ninh Thuận",930093,93,93,29333,85275|16154,96351|74957|72047|49600|79778|55136|38570,5133,5882|1352|6372,534,22
2021-01-23,XSMT,"Đà Nẵng",198182,19,82,10661,89648|68246,16137|93823|98892|74866|63777|61750|37736,4828,7159|3248|7230,870,81
2021-01-23,XSMT,"Quảng Ngãi",668668,66,68,74801,49897|43411,18645|19406|11102|62735|31500|87342|76203,4247,7696|2056|7756,523,36
2021-01-23,XSMT,"Đắk Nông",957784,95,84,35093,56811|68567,51850|67480|18509|67424|52719|60232|78578,0246,9997|4440|3436,407,25
2021-01-24,XSMT,"Khánh Hòa",844750,84,50,56609,87236|90980,92023|02186|21718|04057|43261|42033|88983,1810,0835|2197|4238,183,75
2021-01-24,XSMT,"Kon Tum",383748,38,48,00633,78975|73974,73526|04032|58460|52643|42526|41663|08401,7684,1915|3536|3926,743,00
2021-01-25,XSMT,"Phú Yên",226388,22,88,78757,99426|63643,98735|86919|02827|01011|02723|69567|84796,6246,2390|1429|0632,994,42
2021-01-25,XSMT,"Huế",142954,14,54,52399,64624|71994,57074|26239|71810|94659|17134|38222|85699,5902,5914|8924|0403,588,78
2021-01-26,XSMT,"Đắk Lắk",487840,48,40,63606,93989|99691,28091|42484|54911|44273|02357|75718|56680,8172,9455|2569|0871,629,45
2021-01-26,XSMT,"Quảng Nam",268189,26,89,13868,32548|86936,82203|74780|93974|68982|54582|70229|43789,2034,7839|4768|0456,348,61
2021-01-27,XSMT,"Đà Nẵng",050697,05,97,94628,59518|85723,26947|63449|79524|60822|85238|56683|97627,7008,2456|6175|4416,997,01
2021-01-27,XSMT,"Khánh Hòa",648891,64,91,08356,52013|51053,29764|41798|30737|71238|77947|28400|41983,6008,4427|2656|3971,067,57
2021-01-28,XSMT,"Quảng Bình",867458,86,58,76426,69797|59678,97739|90366|82168|98726|36201|30026|39053,4278,9947|2031|5046,712,20
2021-01-28,XSMT,"Bình Định",410039,41,39,52882,47438|89045,49088|70754|92822|60495|63626|56181|71940,3635,5205|1764|7783,507,57
2021-01-28,XSMT,"Quảng Trị",920495,92,95,45027,18674|43354,07076|59936|56220|52424|84806|67787|11613,9581,6743|8847|3421,559,63
2021-01-29,XSMT,"Gia Lai",849780,84,80,43590,38679|18485,04659|20954|59673|29679|95636|81773|00689,7624,0644|7942|6992,215,70
2021-01-29,XSMT,"Ninh Thuận",584868,58,68,11254,97506|20437,15683|57024|00205|39693|99898|08754|00151,0846,2858|3240|0043,723,77
2021-01-30,XSMT,"Đà Nẵng",995913,99,13,91389,06906|64470,82440|47052|10272|66288|96580|53366|32101,7129,5793|3616|8887,512,13
2021-01-30,XSMT,"Quảng Ngãi",760086,76,86,91668,91258|82435,39069|40816|50978|21924|16669|98263|32076,8867,9495|6859|8532,351,91
2021-01-30,XSMT,"Đắk Nông",366082,36,82,87693,98281|62596,67162|18594|74692|66957|54481|23830|74751,4699,0654|9877|2698,070,10
2021-01-31,XSMT,"Khánh Hòa",529372,52,72,44396,42199|42271,88168|04467|49988|48469|03010|97880|35707,5450,3943|9383|0906,704,74
2021-01-31,XSMT,"Kon Tum",257566,25,66,70226,51353|82049,04757|84927|33489|03665|48215|74545|57575,1031,9632|1766|1349,474,72
2021-02-01,XSMT,"Phú Yên",311841,31,41,92877,99191|42217,60185|02282|31986|63772|30915|61816|30793,0118,7547|1905|9586,691,50
2021-02-01,XSMT,"Huế",197979,19,79,69584,91961|24094,60121|44619|30467|12988|16065|56863|23391,2052,9407|1157|9749,769,69
2021-02-02,XSMT,"Đắk Lắk",493794,49,94,34946,51652|72154,54211|61536|27687|87752|27396|18249|43186,2894,2723|9075|1523,365,50
2021-02-02,XSMT,"Quảng Nam",349588,34,88,76853,48527|95939,73012|14850|64533|36803|26463|97007|85720,0780,5690|2066|0573,718,30
2021-02-03,XSMT,"Đà Nẵng",634263,63,63,86252,21451|34855,04564|09973|41275|51114|86982|18117|85297,8129,7550|0794|0500,627,08
2021-02-03,XSMT,"Khánh Hòa",390746,39,46,66455,07572|02497,25375|07054|03035|46841|54278|83573|20343,1873,4587|9613|4377,856,78
2021-02-04,XSMT,"Quảng Bình",618608,61,08,95681,29673|32792,61302|73515|48376|29475|71607|91158|61737,2195,7799|3984|2584,492,39
2021-02-04,XSMT,"Bình Định",252839,25,39,00554,05710|40264,61732|42537|91981|63607|57266|54404|26520,8952,5952|0387|7041,130,85
2021-02-04,XSMT,"Quảng Trị",093590,09,90,33334,80298|73467,34942|01014|76436|16652|35224|82636|62600,9963,7015|7726|0992,884,53
2021-02-05,XSMT,"Gia Lai",737196,73,96,46969,43369|66213,10236|17223|73930|44749|21391|02784|29325,0601,5515|4879|8827,796,17
2021-02-05,XSMT,"Ninh Thuận",790114,79,14,17673,62406|39084,65874|99770|05175|49612|72957|23901|58577,5544,7655|0820|3960,326,00
2021-02-06,XSMT,"Đà Nẵng",548102,54,02,02978,48640|58797,41796|73067|95072|71021|56475|74440|91837,0060,7950|2404|3142,436,96
2021-02-06,XSMT,"Quảng Ngãi",840260,84,60,58027,19908|81757,50413|15043|38395|69850|60238|82048|67313,7119,8874|1490|8045,277,18
2021-02-06,XSMT,"Đắk Nông",516837,51,37,99432,97703|93926,19574|48007|16308|34480|97637|89492|50824,4181,0624|6585|7033,197,31
2021-02-07,XSMT,"Khánh Hòa",335057,33,57,25323,75115|31132,82234|26940|20277|99408|21848|02672|10790,0472,8186|9827|7869,071,64
2021-02-07,XSMT,"Kon Tum",677019,67,19,79164,49307|77917,13918|04487|11146|91865|90106|79871|79679,6412,6278|1476|7196,502,65
2021-02-08,XSMT,"Phú Yên",945364,94,64,75910,83079|71541,87516|90210|27035|77073|89284|72243|87933,2291,5873|4443|7074,839,13
2021-02-08,XSMT,"Huế",400289,40,89,82557,67583|98976,53218|17591|84772|48466|57843|63882|72045,3184,8972|6773|8219,251,33
2021-02-09,XSMT,"Đắk Lắk",615832,61,32,71178,97564|82599,84759|92034|33487|79540|98014|03772|07917,2231,4877|0835|9016,829,34
2021-02-09,XSMT,"Quảng Nam",951840,95,40,90165,74855|06480,11366|65639|00787|51735|69450|93524|78870,4620,1778|1443|4242,213,57
2021-02-10,XSMT,"Đà Nẵng",625143,62,43,73699,35266|68827,49142|82233|96864|17625|54097|66645|59652,5794,4115|0705|8851,358,08
2021-02-10,XSMT,"Khánh Hòa",537181,53,81,26947,14112|82039,53806|31446|89495|55287|44553|77971|57496,9661,8655|2032|0577,119,75
2021-02-11,XSMT,"Quảng Bình",022318,02,18,21328,02564|72197,55345|20241|56549|92549|58372|67626|54843,3845,1089|9922|6635,456,49
2021-02-11,XSMT,"Bình Định",195389,19,89,70413,02600|68565,78931|69602|35014|70716|85673|73406|13715,0513,2743|1594|4628,203,60
2021-02-11,XSMT,"Quảng Trị",102103,10,03,24720,17477|17846,40066|49395|58044|82435|89420|68049|65978,7560,0454|4751|9032,535,39
2021-02-12,XSMT,"Gia Lai",971703,97,03,30188,19280|15178,69100|55605|11912|18946|22830|66363|71999,7528,6479|6879|1566,178,31
2021-02-12,XSMT,"Ninh Thuận",248133,24,33,31046,64606|38137,42921|11467|80090|20983|47866|27778|65519,6047,4232|5835|5225,941,07
2021-02-13,XSMT,"Đà Nẵng",262891,26,91,31505,05065|96583,07381|42579|63496|55677|53404|32672|66333,8693,5901|5737|4040,592,48
2021-02-13,XSMT,"Quảng Ngãi",227673,22,73,77797,35733|09527,50651|77756|86509|25225|17484|24937|15096,7236,4411|5694|5527,684,02
2021-02-13,XSMT,"Đắk Nông",766911,76,11,54251,49395|36774,47198|13663|31107|49764|94034|60534|19390,8286,4334|4189|1948,450,14
2021-02-14,XSMT,"Khánh Hòa",305078,30,78,44538,55194|01809,08793|69063|90702|13536|75373|39447|80558,2062,3812|7724|7576,323,20
2021-02-14,XSMT,"Kon Tum",139738,13,38,74570,81861|18472,57489|32220|87647|78835|18752|29664|62977,9603,4775|1970|0933,246,74
2021-02-15,XSMT,"Phú Yên",854877,85,77,25776,06944|17128,14140|98374|69000|40761|73812|13575|70018,8020,7213|2197|5039,920,22
2021-02-15,XSMT,"Huế",741223,74,23,43982,22125|33324,42070|70895|62630|21143|87797|94413|04146,5456,4054|6315|7466,655,04
2021-02-16,XSMT,"Đắk Lắk",776619,77,19,23661,73445|85358,78258|37097|51093|25829|40643|58726|72685,3553,8390|3513|0666,305,53
2021-02-16,XSMT,"Quảng Nam",674942,67,42,70322,78039|98853,72958|02749|26562|24731|88440|34557|99274,0003,2424|6879|6016,084,08
2021-02-17,XSMT,"Đà Nẵng",322589,32,89,73994,14512|98642,53262|51926|97214|93000|05068|05803|66982,0934,3910|9484|0158,667,96
2021-02-17,XSMT,"Khánh Hòa",547650,54,50,57207,90814|82807,39088|03691|54337|99017|75646|26337|82445,5128,0727|7837|2534,891,36
2021-02-18,XSMT,"Quảng Bình",723837,72,37,06485,46170|56033,70280|34653|82437|60735|99126|21253|38641,8337,7974|1565|0655,887,64
2021-02-18,XSMT,"Bình Định",254083,25,83,37184,27543|10117,80572|22109|63188|08008|63187|01655|89543,9880,9361|7690|0853,951,94
2021-02-18,XSMT,"Quảng Trị",552872,55,72,86197,64343|01256,87683|75804|83889|91890|69546|67149|86381,8256,9097|9490|1931,425,06
2021-02-19,XSMT,"Gia Lai",326563,32,63,54070,65899|64499,84235|49275|19077|09761|61191|59244|02495,7403,8398|6463|2419,706,39
2021-02-19,XSMT,"Ninh Thuận",312872,31,72,55477,61766|13409,23298|60703|84341|69899|70014|58381|71635,7372,4692|3731|3990,938,30
2021-02-20,XSMT,"Đà Nẵng",555802,55,02,98588,17300|82534,31091|79115|79545|31527|03455|30692|79316,6545,7322|3562|2548,242,02
2021-02-20,XSMT,"Quảng Ngãi",468451,46,51,04960,97761|82481,74848|90284|03085|70250|82465|48835|39220,1077,8715|9890|2599,134,52
2021-02-20,XSMT,"Đắk Nông",706788,70,88,36993,08416|58366,31858|00739|56610|77253|99246|16367|11087,9066,4749|6899|5947,558,90
2021-02-21,XSMT,"Khánh Hòa",206729,20,29,67004,50682|54942,13143|43953|95555|56414|06525|60032|74041,8052,9661|7919|8066,727,89
2021-02-21,XSMT,"Kon Tum",945692,94,92,21980,79153|56660,14454|19922|88612|76890|67529|01661|99392,2762,2790|5561|2695,897,42
2021-02-22,XSMT,"Phú Yên",474785,47,85,87563,25139|64057,96838|43392|86460|10583|80049|45061|08992,9144,1508|5699|7820,388,92
2021-02-22,XSMT,"Huế",665420,66,20,84853,73195|33242,37053|88733|27703|55807|71990|14935|67683,3976,4058|3611|9787,747,64
2021-02-23,XSMT,"Đắk Lắk",386195,38,95,55851,22072|88613,64210|01963|84488|72052|39550|24590|42054,1332,8565|4314|3379,467,01
2021-02-23,XSMT,"Quảng Nam",410736,41,36,29251,24751|10681,67163|50266|44621|78167|30777|64481|23175,6397,5346|8444|6885,429,11
2021-02-24,XSMT,"Đà Nẵng",267051,26,51,76584,96420|87778,66502|44713|20948|93653|97141|30843|45094,4468,8753|8578|8171,807,85
2021-02-24,XSMT,"Khánh Hòa",313273,31,73,96754,32005|31999,24689|79788|86635|45206|96819|54322|34964,3320,9098|3285|8168,077,48
2021-02-25,XSMT,"Quảng Bình",018928,01,28,94021,74164|99795,36634|39105|08230|01083|27253|67828|41316,6609,5503|3039|7226,555,58
2021-02-25,XSMT,"Bình Định",251659,25,59,35054,65703|43123,71238|46298|06629|66484|19425|33963|29675,8418,6847|6142|3126,807,57
2021-02-25,XSMT,"Quảng Trị",692827,69,27,96283,18865|93510,80859|79367|75681|16128|46231|78373|69099,6275,9104|2718|9202,261,43
2021-02-26,XSMT,"Gia Lai",677972,67,72,88101,07465|08293,56055|11987|95348|94596|28776|26273|56987,7743,6750|3287|2328,239,69
2021-02-26,XSMT,"Ninh Thuận",744914,74,14,32380,57064|26967,37878|51508|46913|46070|69583|62800|45539,7426,1619|9537|5041,131,87
2021-02-27,XSMT,"Đà Nẵng",515085,51,85,35455,16097|13502,10458|10246|09336|52418|23913|56346|83635,9734,2053|4860|8654,612,76
2021-02-27,XSMT,"Quảng Ngãi",007360,00,60,56676,16264|43338,39520|44010|66648|77879|06931|22586|46209,1896,9196|0448|8154,623,83
2021-02-27,XSMT,"Đắk Nông",728251,72,51,65959,75301|90131,30293|25243|49530|00756|37279|56122|11607,6153,6299|4251|9008,481,22
2021-02-28,XSMT,"Khánh Hòa",344865,34,65,83434,02911|02255,33135|13762|96403|36207|50264|89838|24318,5252,2725|9645|9326,134,38
2021-02-28,XSMT,"Kon Tum",671759,67,59,49380,71023|10804,70661|74211|75811|70198|55133|60415|51864,7364,5629|1406|1338,743,76
2021-03-01,XSMT,"Phú Yên",666323,66,23,00067,86644|10420,88109|24587|96000|18685|06448|19662|16950,8357,6440|4685|6150,398,11
2021-03-01,XSMT,"Huế",805286,80,86,29467,50855|92519,86368|28471|92577|87735|38683|72404|57128,9548,2421|3500|7860,572,61
2021-03-02,XSMT,"Đắk Lắk",289014,28,14,94241,17474|37266,03081|13803|12418|85647|27738|03012|78590,8025,6916|2722|9857,504,67
2021-03-02,XSMT,"Quảng Nam",439867,43,67,23711,30323|45185,18803|91149|93886|18518|00853|12578|38209,6752,5906|3924|9580,510,97
2021-03-03,XSMT,"Đà Nẵng",974173,97,73,25388,65165|96191,34305|38752|54537|19812|86324|34390|65971,2147,7683|5506|7311,921,04
2021-03-03,XSMT,"Khánh Hòa",080579,08,79,61081,90043|50642,88785|11239|31515|03503|29448|48425|96144,5852,3845|3582|7215,676,76
2021-03-04,XSMT,"Quảng Bình",790815,79,15,67807,75301|76950,14785|99798|29022|92564|63128|36923|04201,7188,9250|6706|2152,041,37
2021-03-04,XSMT,"Bình Định",046984,04,84,14498,26357|84084,35904|85878|41856|83641|21418|65577|11613,7158,6156|7962|2308,252,03
2021-03-04,XSMT,"Quảng Trị",472594,47,94,01300,91101|41863,43180|95429|34005|19857|59992|67190|15077,6488,9293|1477|5804,261,01
2021-03-05,XSMT,"Gia Lai",923592,92,92,40630,17105|03409,17651|19522|19874|30860|81616|53180|96349,9802,6450|0052|8311,564,79
2021-03-05,XSMT,"Ninh Thuận",165133,16,33,72990,22086|17708,22863|67191|32715|59607|10054|92793|65791,9552,0886|4355|4004,649,31
2021-03-06,XSMT,"Đà Nẵng",017250,01,50,72465,97395|49810,22492|21282|66164|82582|76640|46639|50563,4979,2648|2662|8193,878,56
2021-03-06,XSMT,"Quảng Ngãi",854445,85,45,14944,69069|72617,25582|44741|59781|71169|69836|41137|01532,4057,8889|3632|1104,502,31
2021-03-06,XSMT,"Đắk Nông",780114,78,14,68721,81121|30015,20681|34470|52428|57388|84108|02967|62070,9125,4527|2467|4685,404,96
2021-03-07,XSMT,"Khánh Hòa",201920,20,20,66662,09537|41485,71498|75925|33315|12060|41860|94374|01614,4150,9290|6362|1644,850,92
2021-03-07,XSMT,"Kon Tum",935484,93,84,29834,07216|09486,74917|08985|33969|31144|42755|21521|81361,2918,7959|7335|0166,644,98
2021-03-08,XSMT,"Phú Yên",244529,24,29,75678,12380|65076,18234|01219|18483|88221|27057|24037|77660,5609,0737|1256|8445,503,40
2021-03-08,XSMT,"Huế",307263,30,63,15135,67810|18098,65546|45849|41272|62339|66242|65739|52493,2303,2776|3103|0734,417,79
2021-03-09,XSMT,"Đắk Lắk",046576,04,76,51852,13701|39704,37966|27389|58488|05822|01554|08595|34170,3358,0608|8051|8899,555,96
2021-03-09,XSMT,"Quảng Nam",892378,89,78,94614,48254|51850,67817|75405|12813|17474|82569|74259|91239,3911,3896|2209|9852,839,60
2021-03-10,XSMT,"Đà Nẵng",680082,68,82,33991,96020|98034,26595|95981|59356|43467|50601|59197|59554,2479,8843|1543|8996,180,16
2021-03-10,XSMT,"Khánh Hòa",173514,17,14,95342,41968|05405,99234|72694|51948|67760|93631|63793|57665,7378,7575|8191|7347,193,29
2021-03-11,XSMT,"Quảng Bình",020521,02,21,55856,40668|41154,19214|39970|42957|65955|60863|14367|18533,9038,2625|5657|0448,646,49
2021-03-11,XSMT,"Bình Định",028186,02,86,12931,84922|35625,97753|29527|70218|83644|96306|08039|02950,6441,9684|7284|1145,279,30
2021-03-11,XSMT,"Quảng Trị",059090,05,90,70352,07305|33147,69856|35497|09188|79366|76356|77849|94699,7182,5669|2799|6282,904,82
2021-03-12,XSMT,"Gia Lai",631548,63,48,14013,25371|87731,45064|37767|52249|11281|11573|46585|41349,3995,5983|5607|8274,023,50
2021-03-12,XSMT,"Ninh Thuận",099710,09,10,02750,23022|32247,41945|55525|81654|43879|42490|00025|30931,3100,7810|6128|3235,180,72
2021-03-13,XSMT,"Đà Nẵng",405857,40,57,25329,24443|77719,11665|41206|13989|26124|79903|44176|52164,5797,2799|2249|0601,439,03
2021-03-13,XSMT,"Quảng Ngãi",666599,66,99,89190,59096|38559,42455|98429|14679|81018|80265|82831|58121,7267,8204|1763|3025,370,88
2021-03-13,XSMT,"Đắk Nông",772453,77,53,66542,26192|79190,68452|73293|41831|52378|70098|70651|75456,0658,0828|2919|6432,828,28
2021-03-14,XSMT,"Khánh Hòa",492933,49,33,43345,18837|22769,87137|37016|59250|29326|66872|56661|96966,5453,8451|8370|7881,290,34
2021-03-14,XSMT,"Kon Tum",390984,39,84,07783,97877|76523,83827|80762|87455|89501|45130|71482|98639,4942,9566|4693|0588,647,45
